Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
21,4,Chris Burgess,TOP,"Ball, Called Strike, Ball, 4 Chris Burgess advances to 1st (fielder's choice), 20 Jacob Bockelie putout (4-6) for out number 3",2,1,,1,,Neil Lang,
22,33,Tyler Ryan,BOTTOM,"Called Strike, Called Strike, Foul, Foul, Ball, 33Tyler Ryan putout (5-3) for out number 1",1,2,,,1,,L Ramirez
23,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (single)",3,1,1,,,,L Ramirez
24,21,Darnell Sweeney,BOTTOM,"Called Strike, Foul, Foul, Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (21)",3,2,,,,,L Ramirez
25,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Foul, Foul, Ball, 1 Wyatt Ulrich advances to 1st (single), 21 Darnell Sweeney advances to 2nd (1), 0 Osvaldo Martinez advances to 3rd (1)",3,2,1,,,,L Ramirez
26,20,Mike Hart,BOTTOM,"Ball, Ball, Called Strike, Ball, 20 Mike Hart advances to 1st (walk), 1 Wyatt Ulrich advances to 2nd(20), 21 Darnell Sweeney advances to 3rd (20), 0Osvaldo Martinez Scores Earned (20)",3,1,,,,,L Ramirez
27,11,Jabari Henry,BOTTOM,"Foul, 11 Jabari Henry putout (L6) for out number 2",0,1,,,1,,L Ramirez
28,3,Jordan Barth,BOTTOM,"3 Jordan Barth advances to 1st (fielder's choice),20 Mike Hart putout (5-4) for out number 3",0,0,,,1,,L Ramirez
29,27,Hidekel Gonzalez,TOP,"Ball, Called Strike, 27 Hidekel Gonzalez putout (1-3) for out number 1",1,1,,1,,Neil Lang,
30,26,Sherman Graves,TOP,"Swinging Strike, Foul, Ball, 26 Sherman Graves putout (strike out swinging) for out number 2",1,2,,1,,Neil Lang,
31,17,Najee Gaskins,TOP,"Called Strike, Called Strike, Ball, Foul, 17 NajeeGaskins putout (strike out swinging) for out number 3",1,2,,1,,Neil Lang,
32,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach putout (fly outto center field) for out number 1",0,1,,,1,,L Ramirez
33,16,Hunter Clanin,BOTTOM,"Ball, Foul, Ball, Ball, 16 Hunter Clanin putout (4) for out number 2",3,1,,,1,,L Ramirez
34,33,Tyler Ryan,BOTTOM,"Swinging Strike, Called Strike, 33 Tyler Ryan putout (fly out to right field) for out number 3",0,2,,,1,,L Ramirez
35,15,Keith Torres,TOP,"Ball, Swinging Strike, Foul, 15 Keith Torres putout (5-3) for out number 1",1,2,,1,,Neil Lang,
36,19,Brynn Martinez,TOP,19 Brynn Martinez putout (fly out to center field)for out number 2,0,0,,1,,Neil Lang,
37,1,Andy Armstrong,TOP,"Ball, Called Strike, 1 Andy Armstrong advances to1st (error by the right fielder), 1 Andy Armstrongadvances to 2nd (1)",1,1,,,,Neil Lang,
38,13,Max Murphy,TOP,"Ball, Foul, Ball, Ball, 13 Max Murphy advances to1st (walk)",3,1,,,,Neil Lang,
39,20,Jacob Bockelie,TOP,"Ball, Ball, Called Strike, 20 Jacob Bockelie putout (4-3) for out number 3",2,1,,1,,Neil Lang,
40,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, 0 Osvaldo Martinez putout (6-3) for out number 1",1,1,,,1,,L Ramirez
41,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, Foul, 21 Darnell Sweeney advances to 2nd (double)",1,2,1,,,,L Ramirez
42,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Foul, 1 Wyatt Ulrich advances to 1st (single), 21 Darnell Sweeney advances to 3rd (1)",2,1,1,,,,L Ramirez
43,20,Mike Hart,BOTTOM,"20 Mike Hart advances to 1st (fielder's choice), 1Wyatt Ulrich advances to 2nd (20)",0,0,,,,,L Ramirez
44,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, Foul, 11 Jabari Henry advances to 1st (single), 20 Mike Hart advances to2nd (11), 1 Wyatt Ulrich advances to 3rd (11), 21Darnell Sweeney Scores Earned (11)",2,2,1,,,,L Ramirez
45,3,Jordan Barth,BOTTOM,"Ball, Ball, Foul, 11 Jabari Henry putout (6) for out number 2, 3 Jordan Barth putout (6-3 DP) for out number 3",2,1,,,1,,L Ramirez
46,4,Chris Burgess,TOP,"Ball, Foul, Foul, Ball, Foul, Ball, 4 Chris Burgess putout (strike out swinging) for out number 1",3,2,,1,,Hayden Thomas,
47,27,Hidekel Gonzalez,TOP,"Called Strike, Ball, Ball, Foul, Foul, 27 HidekelGonzalez advances to 1st (single)",2,2,1,,,Hayden Thomas,
48,39,Tommy McCarthy,TOP,"Swinging Strike, Ball, 27 Hidekel Gonzalez advances to 2nd (stolen base), Foul, Ball, Ball, Foul, Foul, 39 Tommy McCarthy putout (fly out to left field) for out number 2",3,2,,1,,Hayden Thomas,
49,17,Najee Gaskins,TOP,"Foul, Foul, 17 Najee Gaskins advances to 2nd (double), 27 Hidekel Gonzalez Scores Earned (17)",0,2,1,,,Hayden Thomas,
50,15,Keith Torres,TOP,"Called Strike, Ball, Ball, Ball, Foul, 15 Keith Torres putout (5-3) for out number 3",3,2,,1,,Hayden Thomas,
51,5,Trevor Achenbach,BOTTOM,"Ball, Swinging Strike, Called Strike, Foul, Foul,Foul, 5 Trevor Achenbach putout (fly out to centerfield) for out number 1",1,2,,,1,,C Cywin
52,16,Hunter Clanin,BOTTOM,16 Hunter Clanin putout (fly out to center field)for out number 2,0,0,,,1,,C Cywin
53,33,Tyler Ryan,BOTTOM,"Ball, Ball, Foul, Ball, Swinging Strike, Foul, 33Tyler Ryan putout (fly out to center field) for out number 3",3,2,,,1,,C Cywin
54,19,Brynn Martinez,TOP,"Ball, Swinging Strike, Foul, 19 Brynn Martinez putout (4) for out number 1",1,2,,1,,Brady Stover,
55,1,Andy Armstrong,TOP,"Called Strike, Ball, Ball, Ball, 1 Andy Armstrongadvances to 1st (walk)",3,1,,,,Brady Stover,
56,13,Max Murphy,TOP,"Foul, Swinging Strike, 13 Max Murphy putout (strike out swinging) for out number 2",0,2,,1,,Brady Stover,
57,20,Jacob Bockelie,TOP,"Ball, Ball, Ball, 20 Jacob Bockelie advances to 1st (walk), 1 Andy Armstrong advances to 2nd (20)",3,0,,,,Brady Stover,
58,4,Chris Burgess,TOP,"4 Chris Burgess advances to 1st (fielder's choice), 20 Jacob Bockelie putout (6un) for out number 3",0,0,,1,,Brady Stover,
59,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (single)",1,1,1,,,,C Cywin
60,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, Called Strike, Foul, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (21)Pitching Substitution    25 Rob Klinchock subs for Chas Cywin Pitcher.",3,2,,,,,C Cywin
61,1,Wyatt Ulrich,BOTTOM,"1 Wyatt Ulrich advances to 1st (single), 21 Darnell Sweeney advances to 2nd (1), 0 Osvaldo Martinezadvances to 3rd (1)",0,0,1,,,,R Klinchock
62,20,Mike Hart,BOTTOM,"Ball, Foul, Ball, 20 Mike Hart advances to 1st (hit by pitch), 1 Wyatt Ulrich advances to 2nd (20),21 Darnell Sweeney advances to 3rd (20), 0 OsvaldoMartinez Scores Earned (20)",2,1,,,,,R Klinchock
63,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Ball, 11 Jabari Henry advances to 1st (fielder's choice), 20 Mike Hart advancesto 2nd (11), 1 Wyatt Ulrich advances to 3rd (11),21 Darnell Sweeney putout (5-2) for out number 1",2,1,,,1,,R Klinchock
64,3,Jordan Barth,BOTTOM,"Ball, Swinging Strike, 3 Jordan Barth putout (4) for out number 2",1,1,,,1,,R Klinchock
65,5,Trevor Achenbach,BOTTOM,"Swinging Strike, Ball, Swinging Strike, 5 Trevor Achenbach putout (5-3) for out number 3",1,2,,,1,,R Klinchock
66,27,Hidekel Gonzalez,TOP,"Ball, Foul, Ball, 27 Hidekel Gonzalez putout (6) for out number 1",2,1,,1,,Jose Cruz,
67,39,Tommy McCarthy,TOP,"Ball, Foul, Ball, Swinging Strike, Ball, 39 TommyMcCarthy advances to 1st (walk)",3,2,,,,Jose Cruz,
68,17,Najee Gaskins,TOP,"17 Najee Gaskins advances to 2nd (double), 39 Tommy McCarthy Scores Earned (17)",0,0,1,,,Jose Cruz,
69,15,Keith Torres,TOP,15 Keith Torres putout (5-3) for out number 2,0,0,,1,,Jose Cruz,
70,19,Brynn Martinez,TOP,"Ball, Ball, Foul, Ball, 19 Brynn Martinez advancesto 1st (walk)",3,1,,,,Jose Cruz,
71,1,Andy Armstrong,TOP,"Ball, Ball, 1 Andy Armstrong advances to 1st (fielder's choice)",2,0,,,,Jose Cruz,
72,13,Max Murphy,TOP,"13 Max Murphy advances to 1st (fielder's choice),1 Andy Armstrong putout (6-4) for out number 3",0,0,,1,,Jose Cruz,
73,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Ball, Ball, Swinging Strike,16 Hunter Clanin advances to 1st (walk)",3,2,,,,,R Klinchock
74,33,Tyler Ryan,BOTTOM,"Called Strike, Swinging Strike, Ball, 33 Tyler Ryan advances to 1st (single), 16 Hunter Clanin advances to 2nd (33)",1,2,1,,,,R Klinchock
75,0,Osvaldo Martinez,BOTTOM,"Ball, Foul, 0 Osvaldo Martinez putout (1-4 SH) forout number 1",1,1,,,1,,R Klinchock
76,21,Darnell Sweeney,BOTTOM,"Called Strike, 16 Hunter Clanin advances to 3rd (0), Ball, Ball, Ball, 33 Tyler Ryan advances to 2nd(0), Called Strike, 21 Darnell Sweeney advances to 1st (walk)Pitching Substitution    44 Samuel Adames subs for Rob Klinchock Pitcher.",3,2,,,,,R Klinchock
77,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, Ball, Ball, 1 Wyatt Ulrich advances to 1st (walk), 21 Darnell Sweeney advancesto 2nd (1), 33 Tyler Ryan advances to 3rd (1), 16Hunter Clanin Scores Earned (1)",3,1,,,,,S Adames
78,20,Mike Hart,BOTTOM,"Ball, 20 Mike Hart advances to 1st (single), 1 Wyatt Ulrich advances to 2nd (20), 21 Darnell Sweeneyadvances to 3rd (20), 33 Tyler Ryan Scores Earned(20)",1,0,1,,,,S Adames
79,11,Jabari Henry,BOTTOM,"Called Strike, Swinging Strike, Ball, Ball, Ball,11 Jabari Henry advances to 1st (walk), 20 Mike Hart advances to 2nd (11), 1 Wyatt Ulrich advances to 3rd (11), 21 Darnell Sweeney Scores Earned (11)",3,2,,,,,S Adames
80,3,Jordan Barth,BOTTOM,"11 Jabari Henry advances to 2nd (3), 20 Mike Hartadvances to 3rd (3), 1 Wyatt Ulrich Scores Earned(3), 3 Jordan Barth putout (5-3) for out number 2",0,0,,,1,,S Adames
81,5,Trevor Achenbach,BOTTOM,"Ball, 5 Trevor Achenbach putout (6-3) for out number 3",1,0,,,1,,S Adames
82,20,Jacob Bockelie,TOP,"Ball, Called Strike, Foul, Foul, 20 Jacob Bockelieadvances to 1st (hit by pitch)Offensive Substitution   2 Tra Holmes runs for Jacob Bockelie at 1st base.",1,2,,,,Charlie Hasty,
83,3,Javeyan Williams,TOP,3 Javeyan Williams putout (5) for out number 1,0,0,,1,,Charlie Hasty,
84,27,Hidekel Gonzalez,TOP,"Called Strike, Ball, Foul, Ball, Ball, Foul, 27 Hidekel Gonzalez putout (strike out swinging) for out number 2Offensive Substitution   8 Dayson Croes subs for Tommy McCarthy.",3,2,,1,,Charlie Hasty,
85,8,Dayson Croes,TOP,"Ball, 8 Dayson Croes putout (4-1) for out number 3",1,0,,1,,Charlie Hasty,
