Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
24,9,Odubel Herrera,BOTTOM,"Ball, Pickoff attempt at 1st base (pitcher to first baseman), Foul, Ball, Called Strike, Ball, Foul,Foul, Pickoff attempt at 1st base (pitcher to first baseman), Foul, 9 Odubel Herrera advances to 1st (walk), 1 Justin Wylie advances to 2nd (9)",3,2,,,,,Chris Hardin
25,6,Peter Maris,BOTTOM,"Ball, Ball, Called Strike, Foul, Ball, 6 Peter Maris putout (strike out swinging) for out number 2",3,2,,,1,,Chris Hardin
26,7,Chris Herrmann,BOTTOM,"Called Strike, Ball, Foul, Ball, 9 Odubel Herreraadvances to 2nd (wild pitch), 1 Justin Wylie advances to 3rd (wild pitch), 7 Chris Herrmann putout (strike out) for out number 3",2,2,,,1,,Chris Hardin
27,5,Trevor Achenbach,TOP,"Called Strike, Ball, 5 Trevor Achenbach advances to 2nd (double to left field)",1,1,1,,,C Deason,
28,15,Welington Dotel,TOP,"Ball, Ball, Ball, 15 Welington Dotel advances to 1st (walk)",3,0,,,,C Deason,
29,35,Shamoy Christopher,TOP,"Ball, 15 Welington Dotel advances to 2nd (35), 5 Trevor Achenbach advances to 3rd (35), 35 Shamoy Christopher putout (5-4 SH) for out number 1",1,0,,1,,C Deason,
30,16,Hunter Clanin,TOP,"5 Trevor Achenbach Scores Earned (16), 16 Hunter Clanin putout (5-3) for out number 2",0,0,,1,,C Deason,
31,1,Wyatt Ulrich,TOP,"Called Strike, Ball, Foul, 1 Wyatt Ulrich advancesto 2nd (double to left field), 15 Welington DotelScores Earned (1)",1,2,1,,,C Deason,
32,21,Darnell Sweeney,TOP,"Ball, Ball, Swinging Strike, Ball, Called Strike,21 Darnell Sweeney advances to 1st (walk)",3,2,,,,C Deason,
33,3,Jordan Barth,TOP,"Ball, Ball, Foul, Foul, Foul, 3 Jordan Barth putout (dropped 3rd strike: KS 2) for out number 3",2,2,,1,,C Deason,
34,17,Gavin Collins,BOTTOM,"Called Strike, Foul, Ball, Ball, 17 Gavin Collinsputout (fly out to right field) for out number 1",2,2,,,1,,Chris Hardin
35,16,Brian OGrady,BOTTOM,"Ball, Called Strike, Swinging Strike, Foul, Ball,Foul, Foul, 16 Brian OGrady putout (fly out to left field) for out number 2",2,2,,,1,,Chris Hardin
36,12,Aaron Whitefield,BOTTOM,"Ball, Ball, Ball, 12 Aaron Whitefield advances to1st (walk)",3,0,,,,,Chris Hardin
37,47,Jacob Robson,BOTTOM,"Called Strike, Pickoff attempt at 1st base (pitcher to first baseman), Ball, Called Strike, Ball, Ball, 47 Jacob Robson advances to 1st (walk), 12 Aaron Whitefield advances to 2nd (47)",3,2,,,,,Chris Hardin
38,1,Justin Wylie,BOTTOM,"Ball, Ball, Called Strike, Ball, 1 Justin Wylie advances to 1st (walk), 47 Jacob Robson advances to2nd (1), 12 Aaron Whitefield advances to 3rd (1)",3,1,,,,,Chris Hardin
39,4,L.J. Hatch,BOTTOM,"Called Strike, Swinging Strike, Ball, Foul, Ball,Ball, Foul, 4 L.J. Hatch advances to 1st (walk), 1Justin Wylie advances to 2nd (4), 47 Jacob Robsonadvances to 3rd (4), 12 Aaron Whitefield Scores Earned (4)Pitching Substitution    12 Hayden Thomas subs for Chris Hardin Pitcher.",3,2,,,,,Chris Hardin
40,9,Odubel Herrera,BOTTOM,"Ball, 9 Odubel Herrera advances to 2nd (double toleft field), 4 L.J. Hatch advances to 3rd (9), 47Jacob Robson Scores Earned (9), 1 Justin Wylie Scores Earned (9)",1,0,1,,,,Hayden Thomas
41,6,Peter Maris,BOTTOM,"Ball, Ball, Foul, Foul, Ball, 6 Peter Maris advances to 1st (walk)",3,2,,,,,Hayden Thomas
42,7,Chris Herrmann,BOTTOM,"Called Strike, 7 Chris Herrmann putout (3U) for out number 3",0,1,,,1,,Hayden Thomas
43,11,Jabari Henry,TOP,"Called Strike, Ball, Ball, Ball, Foul, Foul, Foul,11 Jabari Henry advances to 1st (walk)Pitching Substitution    38 Trey Jeans subs for Cody Deason Pitcher.",3,2,,,,C Deason,
44,20,Mike Hart,TOP,"Foul, Swinging Strike, Ball, 20 Mike Hart putout (strike out swinging) for out number 1",1,2,,1,,T Jeans,
45,5,Trevor Achenbach,TOP,"Swinging Strike, Ball, Ball, Called Strike, 5 Trevor Achenbach putout (strike out swinging) for outnumber 2",2,2,,1,,T Jeans,
46,15,Welington Dotel,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, Foul, 15 Welington Dotel putout (strike out) for out number 3",2,2,,1,,T Jeans,
47,17,Gavin Collins,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 17 Gavin Collins putout (4-3) for out number 1",3,2,,,1,,Hayden Thomas
48,16,Brian OGrady,BOTTOM,16 Brian OGrady putout (fly out to right field) for out number 2,0,0,,,1,,Hayden Thomas
49,12,Aaron Whitefield,BOTTOM,"Called Strike, Ball, Swinging Strike, 12 Aaron Whitefield putout (6-3) for out number 3",1,2,,,1,,Hayden Thomas
50,35,Shamoy Christopher,TOP,"Foul, Swinging Strike, Ball, 35 Shamoy Christopherputout (strike out swinging) for out number 1",1,2,,1,,T Jeans,
51,16,Hunter Clanin,TOP,"Ball, Ball, 16 Hunter Clanin advances to 1st (single to second base)",2,0,1,,,T Jeans,
52,1,Wyatt Ulrich,TOP,"Ball, 16 Hunter Clanin advances to 2nd (1), 1 Wyatt Ulrich putout (1-3 SH) for out number 2",1,0,,1,,T Jeans,
53,21,Darnell Sweeney,TOP,"Ball, Foul, Foul, 21 Darnell Sweeney putout (5-3)for out number 3",1,2,,1,,T Jeans,
54,47,Jacob Robson,BOTTOM,"Ball, Swinging Strike, Called Strike, Ball, Ball,Foul, 47 Jacob Robson advances to 1st (walk)",3,2,,,,,Angel Lebron
55,1,Justin Wylie,BOTTOM,"Ball, Foul, Ball, 47 Jacob Robson advances to 2nd(stolen base), Swinging Strike, 1 Justin Wylie advances to 1st (single to center field), 47 Jacob Robson Scores Earned (1)",2,2,1,,,,Angel Lebron
56,4,L.J. Hatch,BOTTOM,"Ball, 1 Justin Wylie putout (6-4) for out number 1, 4 L.J. Hatch putout (6-4-3 DP) for out number 2",1,0,,,1,,Angel Lebron
57,9,Odubel Herrera,BOTTOM,"Ball, 9 Odubel Herrera putout (fly out to left field) for out number 3",1,0,,,1,,Angel Lebron
58,3,Jordan Barth,TOP,"Ball, Foul, Swinging Strike, 3 Jordan Barth putout(strike out swinging) for out number 1",1,2,,1,,T Jeans,
59,11,Jabari Henry,TOP,"Swinging Strike, Swinging Strike, Foul, Foul, 11 Jabari Henry putout (strike out swinging) for out number 2",0,2,,1,,T Jeans,
60,20,Mike Hart,TOP,"Swinging Strike, Swinging Strike, Ball, Ball, 20 Mike Hart putout (fly out to left field) for out number 3",2,2,,1,,T Jeans,
61,6,Peter Maris,BOTTOM,"Ball, Swinging Strike, Ball, 6 Peter Maris advances to 1st (single to right field)",2,1,1,,,,Brady Stover
62,7,Chris Herrmann,BOTTOM,"Swinging Strike, Ball, Foul, 7 Chris Herrmann putout (fly out to center field) for out number 1",1,2,,,1,,Brady Stover
63,17,Gavin Collins,BOTTOM,17 Gavin Collins putout (fly out to right field) for out number 2,0,0,,,1,,Brady Stover
64,16,Brian OGrady,BOTTOM,"Ball, Ball, Ball, 16 Brian OGrady putout (4-3) forout number 3",3,0,,,1,,Brady Stover
65,5,Trevor Achenbach,TOP,"Called Strike, Swinging Strike, Ball, 5 Trevor Achenbach putout (strike out) for out number 1",1,2,,1,,G Gavin,
66,15,Welington Dotel,TOP,"Called Strike, Foul, Ball, 15 Welington Dotel putout (strike out) for out number 2",1,2,,1,,G Gavin,
67,35,Shamoy Christopher,TOP,35 Shamoy Christopher advances to 1st (single to right field),0,0,1,,,G Gavin,
68,16,Hunter Clanin,TOP,"Called Strike, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 3",0,2,,1,,G Gavin,
69,12,Aaron Whitefield,BOTTOM,"Swinging Strike, Ball, 12 Aaron Whitefield putout(5-3) for out number 1",1,1,,,1,,Jose Cruz
70,47,Jacob Robson,BOTTOM,"Called Strike, 47 Jacob Robson advances to 2nd (double to right field)",0,1,1,,,,Jose Cruz
71,1,Justin Wylie,BOTTOM,"Ball, Called Strike, Foul, Foul, Foul, Ball, 1 Justin Wylie putout (strike out) for out number 2",2,2,,,1,,Jose Cruz
72,4,L.J. Hatch,BOTTOM,"Ball, Ball, Swinging Strike, Called Strike, Foul,Ball, 4 L.J. Hatch advances to 1st (walk)",3,2,,,,,Jose Cruz
73,9,Odubel Herrera,BOTTOM,"Ball, Foul, Swinging Strike, 9 Odubel Herrera putout (L8) for out number 3",1,2,,,1,,Jose Cruz
74,1,Wyatt Ulrich,TOP,"Called Strike, Swinging Strike, Foul, Ball, 1 Wyatt Ulrich putout (fly out to left field) for out number 1",1,2,,1,,G Gavin,
75,21,Darnell Sweeney,TOP,21 Darnell Sweeney putout (fly out to center field) for out number 2,0,0,,1,,G Gavin,
76,3,Jordan Barth,TOP,"Foul, Ball, Called Strike, 3 Jordan Barth advancesto 1st (single to center field)",1,2,1,,,G Gavin,
77,11,Jabari Henry,TOP,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk), 3 Jordan Barth advances to 2nd (11)Offensive Substitution   2 Carson Clowers runs for Jabari Henry at 1st base.",3,0,,,,G Gavin,
78,20,Mike Hart,TOP,"Foul, Ball, 2 Carson Clowers advances to 2nd (wildpitch), 3 Jordan Barth advances to 3rd (wild pitch), 20 Mike Hart advances to 1st (hit by pitch)",1,1,,,,G Gavin,
79,5,Trevor Achenbach,TOP,"Ball, Foul, Ball, 5 Trevor Achenbach advances to 2nd (double), 20 Mike Hart advances to 3rd (5), 3 Jordan Barth Scores Earned (5), 2 Carson Clowers Scores Earned (5), 20 Mike Hart putout (7-6-2) for out number 3",2,1,1,1,,G Gavin,
80,6,Peter Maris,BOTTOM,"Called Strike, Called Strike, Foul, Ball, 6 PeterMaris putout (fly out to center field) for out number 1",1,2,,,1,,Charlie Hasty
81,7,Chris Herrmann,BOTTOM,"Ball, Ball, Foul, Ball, 7 Chris Herrmann advancesto 2nd (double to right field)",3,1,1,,,,Charlie Hasty
82,17,Gavin Collins,BOTTOM,"Called Strike, 17 Gavin Collins putout (fly out tocenter field) for out number 2",0,1,,,1,,Charlie Hasty
83,16,Brian OGrady,BOTTOM,"Ball, Ball, 16 Brian OGrady advances to 1st (single to center field), 7 Chris Herrmann Scores Earned(16)",2,0,1,,,,Charlie Hasty
84,12,Aaron Whitefield,BOTTOM,"Swinging Strike, Foul, Foul, Foul, Foul, 12 AaronWhitefield putout (fly out to left field) for outnumber 3",0,2,,,1,,Charlie Hasty
