Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
35,20,Mike Hart,TOP,"Foul, Ball, Ball, 20 Mike Hart putout (fly out toleft field) for out number 2",2,1,,1,,S Jacobsak,
36,21,Darnell Sweeney,TOP,"Swinging Strike, Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 3Pitching Substitution    38 Trey Jeans subs for Sam Jacobsak Pitcher.",0,2,,1,,S Jacobsak,
37,14,Micker Adolfo,BOTTOM,"Called Strike, Ball, Ball, Foul, Ball, 14 Micker Adolfo putout (strike out swinging) for out number1",3,2,,,1,,Neil Lang
38,2,Taylor Snyder,BOTTOM,"Ball, Called Strike, Ball, Foul, Foul, 2 Taylor Snyder putout (strike out swinging) for out number 2",2,2,,,1,,Neil Lang
39,47,Jacob Robson,BOTTOM,47 Jacob Robson advances to 2nd (double to centerfield),0,0,1,,,,Neil Lang
40,45,Allante Hall,BOTTOM,"Ball, Called Strike, Ball, Ball, Called Strike, 45Allante Hall putout (strike out swinging) for outnumber 3",3,2,,,1,,Neil Lang
41,16,Hunter Clanin,TOP,"Ball, Foul, 16 Hunter Clanin putout (fly out to center field) for out number 1",1,1,,1,,T Jeans,
42,15,Logan Eickhoff,TOP,"Called Strike, 15 Logan Eickhoff advances to 1st (single to left field)",0,1,1,,,T Jeans,
43,29,Spencer Sarringar,TOP,"Ball, 15 Logan Eickhoff advances to 2nd (stolen base), Ball, Swinging Strike, Swinging Strike, Ball,15 Logan Eickhoff advances to 3rd (stolen base),Foul, 15 Logan Eickhoff Scores Earned (29), 29 Spencer Sarringar putout (sacrifice fly to right fielder) for out number 2",3,2,,1,,T Jeans,
44,1,Wyatt Ulrich,TOP,"Ball, Called Strike, Swinging Strike, Ball, Ball,Foul, 1 Wyatt Ulrich advances to 1st (single to center field)",3,2,1,,,T Jeans,
45,0,Osvaldo Martinez,TOP,"Called Strike, 1 Wyatt Ulrich advances to 2nd (error by the pitcher), Ball, Swinging Strike, 0 Osvaldo Martinez advances to 1st (single to center field), 1 Wyatt Ulrich Scores Unearned (0)",1,2,1,,,T Jeans,
46,3,Jordan Barth,TOP,"Foul, Foul, 3 Jordan Barth putout (fly out to center field) for out number 3",0,2,,1,,T Jeans,
47,4,L.J. Hatch,BOTTOM,"Called Strike, Foul, Ball, Ball, Foul, 4 L.J. Hatch putout (fly out to right field) for out number 1",2,2,,,1,,Neil Lang
48,9,Odubel Herrera,BOTTOM,"Called Strike, Ball, Ball, 9 Odubel Herrera putout(5-3) for out number 2",2,1,,,1,,Neil Lang
49,1,Justin Wylie,BOTTOM,"Ball, Ball, Ball, Called Strike, 1 Justin Wylie advances to 1st (walk)",3,1,,,,,Neil Lang
50,7,Chris Herrmann,BOTTOM,"Ball, 7 Chris Herrmann advances to 1st (single tocenter field), 1 Justin Wylie advances to 2nd (7)",1,0,1,,,,Neil Lang
51,10,Jan Hernandez,BOTTOM,"Called Strike, Ball, Ball, Ball, 10 Jan Hernandezadvances to 1st (walk), 7 Chris Herrmann advancesto 2nd (10), 1 Justin Wylie advances to 3rd (10)",3,1,,,,,Neil Lang
52,14,Micker Adolfo,BOTTOM,"Called Strike, 14 Micker Adolfo putout (fly out tocenter field) for out number 3",0,1,,,1,,Neil Lang
53,11,Jabari Henry,TOP,"Ball, Called Strike, Ball, Ball, 11 Jabari Henry advances to 1st (walk)",3,1,,,,T Jeans,
54,20,Mike Hart,TOP,"Foul, Foul, 20 Mike Hart putout (strike out) for out number 1",0,2,,1,,T Jeans,
55,21,Darnell Sweeney,TOP,"21 Darnell Sweeney advances to 1st (fielder's choice), 11 Jabari Henry putout (5-4) for out number 2",0,0,,1,,T Jeans,
56,16,Hunter Clanin,TOP,"Called Strike, 16 Hunter Clanin advances to 1st (fielder's choice), 21 Darnell Sweeney putout (5-4)for out number 3",0,1,,1,,T Jeans,
57,2,Taylor Snyder,BOTTOM,2 Taylor Snyder advances to 1st (single to left field),0,0,1,,,,Chris Hardin
58,47,Jacob Robson,BOTTOM,"Ball, Pickoff attempt at 1st base (pitcher to first baseman), Ball, Foul, Ball, 47 Jacob Robson advances to 1st (walk), 2 Taylor Snyder advances to 2nd (47)",3,1,,,,,Chris Hardin
59,45,Allante Hall,BOTTOM,"Called Strike, Swinging Strike, Ball, 2 Taylor Snyder putout (2-3-5) for out number 1, Ball, Ball, 47 Jacob Robson advances to 2nd ( 45), 47 Jacob Robson advances to 3rd (wild pitch), 45 Allante Hallputout (strike out) for out number 2",3,2,,,1,,Chris Hardin
60,4,L.J. Hatch,BOTTOM,"Foul, Called Strike, Ball, Foul, Foul, Foul, Ball,4 L.J. Hatch putout (4-3) for out number 3",2,2,,,1,,Chris Hardin
61,15,Logan Eickhoff,TOP,"Ball, 15 Logan Eickhoff putout (1-3) for out number 1",1,0,,1,,T Cobb,
62,29,Spencer Sarringar,TOP,"Ball, 29 Spencer Sarringar putout (4-3) for out number 2",1,0,,1,,T Cobb,
63,1,Wyatt Ulrich,TOP,"Ball, Ball, 1 Wyatt Ulrich putout (5-3) for out number 3",2,0,,1,,T Cobb,
64,9,Odubel Herrera,BOTTOM,9 Odubel Herrera putout (3U) for out number 1,0,0,,,1,,Christian Johnson
65,1,Justin Wylie,BOTTOM,"Ball, Ball, Called Strike, Foul, 1 Justin Wylie putout (4-3) for out number 2",2,2,,,1,,Christian Johnson
66,7,Chris Herrmann,BOTTOM,"Ball, Swinging Strike, Ball, 7 Chris Herrmann Scores Earned (home run)",2,1,1,,,,Christian Johnson
67,10,Jan Hernandez,BOTTOM,"Ball, Ball, Foul, Swinging Strike, 10 Jan Hernandez putout (6-3) for out number 3",2,2,,,1,,Christian Johnson
68,0,Osvaldo Martinez,TOP,"Called Strike, Foul, 0 Osvaldo Martinez advances to 1st (single to second base)",0,2,1,,,T Cobb,
69,3,Jordan Barth,TOP,"Called Strike, Foul, Foul, 0 Osvaldo Martinez putout (6-4) for out number 1, 3 Jordan Barth putout (6-4-3 DP) for out number 2",0,2,,1,,T Cobb,
70,11,Jabari Henry,TOP,"Ball, Ball, Called Strike, Called Strike, Ball, 11Jabari Henry advances to 1st (walk)",3,2,,,,T Cobb,
71,20,Mike Hart,TOP,"Ball, Swinging Strike, Ball, 20 Mike Hart advancesto 1st (hit by pitch), 11 Jabari Henry advances to 2nd (20)",2,1,,,,T Cobb,
72,21,Darnell Sweeney,TOP,"Swinging Strike, Swinging Strike, Ball, 21 DarnellSweeney advances to 1st (single to right field),20 Mike Hart advances to 2nd (21), 11 Jabari HenryScores Earned (21)",1,2,1,,,T Cobb,
73,16,Hunter Clanin,TOP,"Called Strike, Ball, 21 Darnell Sweeney advances to 2nd (16), 20 Mike Hart advances to 3rd (wild pitch), Called Strike, Ball, 16 Hunter Clanin putout(strike out swinging) for out number 3",2,2,,1,,T Cobb,
74,14,Micker Adolfo,BOTTOM,"Ball, Ball, Ball, Called Strike, 14 Micker Adolfoadvances to 1st (walk)",3,1,,,,,Jose Cruz
75,2,Taylor Snyder,BOTTOM,"Foul, Ball, Foul, 2 Taylor Snyder putout (strike out swinging) for out number 1",1,2,,,1,,Jose Cruz
76,47,Jacob Robson,BOTTOM,"Ball, Foul, Foul, Ball, 47 Jacob Robson putout (strike out swinging) for out number 2",2,2,,,1,,Jose Cruz
77,45,Allante Hall,BOTTOM,"Foul, Swinging Strike, Ball, Ball, Ball, Foul, 45Allante Hall putout (strike out swinging) for outnumber 3",3,2,,,1,,Jose Cruz
78,15,Logan Eickhoff,TOP,"Ball, Swinging Strike, Called Strike, 15 Logan Eickhoff putout (strike out swinging) for out number1",1,2,,1,,A Valdez,
79,29,Spencer Sarringar,TOP,"Foul, Called Strike, Foul, 29 Spencer Sarringar advances to 1st (single to right field)",0,2,1,,,A Valdez,
80,1,Wyatt Ulrich,TOP,"Swinging Strike, Swinging Strike, 1 Wyatt Ulrich putout (strike out) for out number 2",0,2,,1,,A Valdez,
81,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Swinging Strike, 0 Osvaldo Martinez putout (strike out swinging) for out number3",1,2,,1,,A Valdez,
82,4,L.J. Hatch,BOTTOM,"Called Strike, Ball, Foul, 4 L.J. Hatch putout (strike out swinging) for out number 1",1,2,,,1,,Cole LaLonde
83,9,Odubel Herrera,BOTTOM,"Swinging Strike, Ball, Ball, Swinging Strike, Foul, Foul, 9 Odubel Herrera advances to 2nd (double to left field)",2,2,1,,,,Cole LaLonde
84,1,Justin Wylie,BOTTOM,"Swinging Strike, Called Strike, 1 Justin Wylie putout (1-3) for out number 2",0,2,,,1,,Cole LaLonde
85,7,Chris Herrmann,BOTTOM,"Called Strike, Called Strike, Ball, Foul, 7 ChrisHerrmann advances to 2nd (double to left field), 9Odubel Herrera Scores Earned (7)",1,2,1,,,,Cole LaLonde
86,10,Jan Hernandez,BOTTOM,10 Jan Hernandez putout (fly out to center field)for out number 3,0,0,,,1,,Cole LaLonde
